id,sp,updatedstudy,mod_name,n_fixes,duration (weeks),year,resampled.,minsampling (min),ess,speed_low (m/s),speed_est (m/s),speed_high (m/s),area_mod_low (m^2),area_mod_est (m^2),area_mod_high (m^2),area_ud_low (m^2),area_ud_est (m^2),area_ud_high (m^2),tau_p_low (s),tau_p_est (s),tau_p_high (s),tau_v_low (s),tau_v_est (s),tau_v_high (s),sigma_p,bls (m),ridge_length_low (m),ridge_length_est (m),ridge_length_high (m),ridge_dens_low (1/m),ridge_dens_est (1/m),ridge_dens_high (1/m),kept (y/n),kept (reason),mean_roughness,mean_treecover,mean_hfi,mean_road_cover,mean_dhi_ndvi,mean_dhi_gpp,seasonality_dhi_gpp,phylo,clade,mass (g),hunting_movement,hunting_cooperativity,hunting_carcass,pursuit,disruptfast,slowwalking
W10,Canis lupus,Belant-Beyer,OUF anisotropic,9608,15.428571428571397,2011-05-21,n,3.06666666666667,2.6392831313301097,0.2618498956698861,0.26520820864112293,0.268588216513495,107018393.141859,601583399.6855241,1514532005.7085898,123950356.57354599,696763189.1174508,1754154371.39656,331138.043114733,1865710.9416917798,10511861.715455,371.56722622622397,388.556961036824,406.32354339629495,31960456.742815394,81.58525141542398,41818.48899442391,191945.92746222197,465171.25656063,14.108761524530998,52.87770600510619,123.35533374860398,n,dropped,10.296418128654969,69.67056530214437,0.26612577101458706,0.8192470744049742,12.116928040739976,12333.297270955163,1.0031977944206774,Canis_lupus,canidae,32183.329999999998,Pursuit,Evidence for Cooperativity,Routine Cacheing,1,0,0
BBJO,Vulpes lagopus,Berteaux,OUF anisotropic,19914,8.285714285714292,2019-06-10,n,2.8499999999999996,400.000461714624,0.7485974693409528,0.754271182361286,0.7599666109300429,9891990.872287132,10937739.440690199,12035277.190649,8378981.65100505,9264779.887107538,10194445.9964804,11022.080663586099,12218.797066942601,13545.4463018374,128.09675299033597,131.729409389027,135.46508317264698,581091.7462833981,79.14974130851319,28700.6121876274,31569.512654108697,34832.02152101019,98.3085026622273,107.57234833013197,119.01281576841001,y,none,11.241161616161616,0.08838383838383831,0.005,0,2.7733300211747034,313.72576530612133,0.3857097507131353,Vulpes_lagopus,canidae,3584.3700000000003,Mixed Strategies,Typically Solitary,Routine Cacheing,0,1,1
BJVO,Vulpes lagopus,Berteaux,OUF anisotropic,16314,7.28571428571429,2019-06-20,n,3.2,337.85790504875604,0.7149347849412507,0.7205853315143289,0.726258427215393,15651151.034624198,17463902.7319813,19374550.395475596,12511179.055113602,13960252.0988739,15487580.9819912,11075.190745065001,12402.5825412673,13889.065862047599,221.081615930073,227.22360242614295,233.536222730724,927808.693055688,130.376667516981,26472.8531148139,29548.502554931998,33440.54404120611,56.01486070588029,62.542853599989904,72.2043027295326,y,none,24.895673076923067,0.8076923076923083,0.005,0,2.658450768544123,798.0384615384618,1.188283168352567,Vulpes_lagopus,canidae,3584.3700000000003,Mixed Strategies,Typically Solitary,Routine Cacheing,0,1,1
BOBB,Vulpes lagopus,Berteaux,OUF anisotropic,7801,3.2857142857142905,2019-07-15,y,1,51.613556569273996,0.6379425805164419,0.6450929012326169,0.6522836219145529,25790365.8602283,34572771.5997017,44622277.353115395,24442810.287873894,32766332.277615096,42290747.86554561,27517.1458360382,36994.8821058882,49737.0370525903,180.36218493755302,187.628470673722,195.187494648885,1836755.42205639,96.51708808678949,32064.671805714504,41719.90085965491,56097.0653492366,42.06321474082891,53.120078042073814,74.41061933454941,n,dropped,10.427083333333336,0.1089743589743588,0.005,0,2.8206821992093287,346.32894736842115,0.4244901232029263,Vulpes_lagopus,canidae,3584.3700000000003,Mixed Strategies,Typically Solitary,Routine Cacheing,0,1,1
BORR,Vulpes lagopus,Berteaux,OUF anisotropic,16789,4.28571428571429,2019-06-12,y,1,255.22892769236,0.9399494659313921,0.9479824177721861,0.956050021281217,3581522.9012397802,4064972.3450100496,4578583.45121057,3691587.1763789402,4189893.57180422,4719288.53187534,7556.23467901436,8592.354420417669,9770.548113217319,42.92915552436171,44.043446218645194,45.1866600011238,215960.70114526004,33.27146467361608,19135.157193417403,22295.455336130297,25122.37658974,99.18612870899359,118.63960745698098,133.73494781127903,y,2,11.86328125,0,0.005,0,3.01027778784434,1016.1444444444444,1.4415949583053589,Vulpes_lagopus,canidae,3584.3700000000003,Mixed Strategies,Typically Solitary,Routine Cacheing,0,1,1
BVOB,Vulpes lagopus,Berteaux,OUF anisotropic,43635,57.1428571428571,2018-07-03,y,1,1125.11887971603,1.02041230592508,1.0258902085862198,1.0313829777560701,12499065.759921499,13262810.2897,14048883.316458799,11074805.687304497,11751522.0455111,12448022.5835993,15303.5511184021,16263.1863547115,17282.997152865402,64.35512417138119,65.39162713349458,66.44482400156032,704616.3088504601,53.2273197936137,26762.338018781098,28448.2963585884,30247.477155061704,64.67135916005599,68.86814853189308,73.4984105388277,y,2,12.139254385964913,0.04385964912280701,0.005,0,3.2082298683083574,1177.9594594594596,1.447890906720548,Vulpes_lagopus,canidae,3584.3700000000003,Mixed Strategies,Typically Solitary,Routine Cacheing,0,1,1
JBOR,Vulpes lagopus,Berteaux,OUF anisotropic,5184,2.14285714285714,2018-07-03,y,1,125.55271899267699,0.809392721604774,0.823059275782299,0.8368418317777802,7239476.639893458,8693526.702537818,10278667.045405999,6375653.164031189,7656204.140806579,9052203.540369479,8297.24637516774,10014.7689592362,12087.817183185998,100.84409148244201,107.101988495987,113.74822035847001,461862.950779918,70.28050326730651,17509.7380153471,20753.297498404703,24041.473429253503,48.087767241755294,56.25494685567749,63.85102169564247,n,dropped,12.6923828125,0,0.005,0,3.2988687306642532,1145.071428571429,1.3848581049177382,Vulpes_lagopus,canidae,3584.3700000000003,Mixed Strategies,Typically Solitary,Routine Cacheing,0,1,1
JMVJ,Vulpes lagopus,Berteaux,OUF anisotropic,39364,55.1428571428571,2018-06-23,y,1,397.106564298743,0.870327609420962,0.874683567836516,0.8790505497219379,13486138.647985497,14917439.3625008,16419887.4078974,11746483.271832401,12993152.191592198,14301790.7346703,20060.197133214406,22218.0912027525,24608.111945045795,72.3085151807074,73.4213929585483,74.55139869075688,792522.160199247,51.1756826525296,31939.3973467914,34145.5647737951,37038.143634913395,86.8451500988763,89.7333900603346,95.9197424553915,y,none,6.31882440476191,0.0952380952380953,0.005,0,2.464953102204388,855.4444444444446,1.390791184372372,Vulpes_lagopus,canidae,3584.3700000000003,Mixed Strategies,Typically Solitary,Routine Cacheing,0,1,1
JVOJ,Vulpes lagopus,Berteaux,OUF anisotropic,38826,59.85714285714289,2018-06-14,y,1,769.927834767459,1.08742882650224,1.09291388120245,1.0984129248929004,22323144.117569704,23987837.5031173,25711544.2847298,14958063.339575399,16073524.000979101,17228527.753247198,18889.474057074698,20337.7472647867,21897.0609005085,81.47072346415531,82.737176059026,84.02331550712279,1274407.24473587,72.0034058597182,33904.25035341611,35796.06409642611,37790.67359516119,76.84806287628318,79.71856107704801,82.89361872530542,y,2,9.083881578947366,0.3596491228070179,0.005,0,2.4838944350679717,792.4464285714287,1.1285710576034724,Vulpes_lagopus,canidae,3584.3700000000003,Mixed Strategies,Typically Solitary,Routine Cacheing,0,1,1
OBBB,Vulpes lagopus,Berteaux,OUF anisotropic,49014,61.7142857142857,2018-06-03,y,1,602.9980840351701,1.0359011680920498,1.0417459225144299,1.0476073460237,13711792.093663301,14875565.1020763,16086063.8120396,11493014.5009088,12468471.244279198,13483092.756325698,15536.2907949829,16869.386761594404,18316.8694167436,66.7870458746061,67.93290014347399,69.0984136439832,790297.496936209,56.41384920579658,34720.555046167596,37520.3631214792,40666.0424232446,104.89127483643499,112.906997272306,122.65190459312599,y,2,8.740530303030303,0.1212121212121213,0.005,0,2.630750875693301,975.289719626168,1.4751539486590943,Vulpes_lagopus,canidae,3584.3700000000003,Mixed Strategies,Typically Solitary,Routine Cacheing,0,1,1
OBJB,Vulpes lagopus,Berteaux,OUF anisotropic,17412,7.28571428571429,2019-06-20,n,3.1833333333333305,184.10272569631496,0.4255133937355631,0.4289777900955711,0.43245642633878506,11616512.310345199,13495625.605822701,15513546.403212901,9692637.048752772,11260539.932162,12944261.634485198,19575.4323447385,22808.430285400602,26575.3768766088,263.40106674901796,270.300231706344,277.380103893507,716985.14057669,92.17870187885026,24035.1544240229,29838.447021939803,35743.823171089294,59.6007717281606,79.066627892163993,98.70172057418489,y,none,21.00120192307693,0.740384615384615,0.005,0,2.544630285065908,722.4759615384618,1.1486228784689534,Vulpes_lagopus,canidae,3584.3700000000003,Mixed Strategies,Typically Solitary,Routine Cacheing,0,1,1
OBOB,Vulpes lagopus,Berteaux,OUF anisotropic,23125,7.28571428571429,2019-06-17,y,1,223.28888594822303,0.9335587925209741,0.939763430542863,0.9459889026574351,12539841.017824398,14361973.5186809,16305908.7522107,9648653.242007378,11050674.5783836,12546415.789662799,12231.298840168802,14032.886499086899,16099.8358448691,95.46072645431022,97.3512273481691,99.2791676557266,763011.8012319012,72.75499863045388,22637.993704625405,27087.484636783203,31902.985120316902,53.114019761792086,66.3970166475835,81.12280643733668,y,none,12.179807692307694,0,0.005,0,2.9611483773877545,906.8951612903228,1.3168463091696463,Vulpes_lagopus,canidae,3584.3700000000003,Mixed Strategies,Typically Solitary,Routine Cacheing,0,1,1
OJBJ,Vulpes lagopus,Berteaux,OUF anisotropic,5608,2.2857142857142905,2019-07-22,n,4.06666666666667,68.92559235793988,0.5138879724855832,0.5209573723881491,0.528075735121012,11693243.187915599,15030887.242308198,18781197.201430395,11761438.080093998,15118547.245470999,18890728.9795309,15109.0865303208,19527.305866175397,25237.506822529904,226.84011578615196,237.49834598619304,248.65736005598004,798549.3312565662,98.55076626602909,25606.6303121123,33070.776667806196,43418.3849400692,55.749944137439,72.3400371513572,99.7926629960493,n,dropped,12.827777777777778,0,0.005,0,2.728930346423485,832.4662162162159,1.0223930397549197,Vulpes_lagopus,canidae,3584.3700000000003,Mixed Strategies,Typically Solitary,Routine Cacheing,0,1,1
OJOO,Vulpes lagopus,Berteaux,OUF anisotropic,18621,55.1428571428571,2018-06-05,y,1,1076.1855367407102,1.1170425810875202,1.12542507182921,1.1338393296174698,8102686.087323721,8609442.09189545,9131351.456436608,9660292.726443248,10264464.1446973,10886701.904349301,3947.85926063166,4213.3451963382395,4496.68455016459,130.97535112290998,134.66626518410595,138.461190011377,457395.76873570494,120.90992677908201,42856.8120565622,44651.7159862766,46578.014157686106,190.129470365205,194.24060646644696,199.28086779035195,y,none,9.778124999999998,0.1333333333333333,0.005,0,3.0091210417057335,1137.3243243243246,1.491335860243789,Vulpes_lagopus,canidae,3584.3700000000003,Mixed Strategies,Typically Solitary,Routine Cacheing,0,1,1
ORRR,Vulpes lagopus,Berteaux,OU anisotropic,90482,60.7142857142857,2018-06-08,y,1,6728.06319903912,NA,NA,NA,14407799.846462298,14758365.5568723,15113086.483881403,12257898.1050166,12556153.1337588,12857943.346374897,2073.8746799217397,2126.48065100295,2180.4210268195106,NA,NA,NA,NA,NA,61454.4004232273,62955.7848347502,64234.52579596259,308.09877019884397,315.65645958101396,320.89691119967995,y,1,12.213577586206895,0.01724137931034486,0.005,0,2.8105487690570055,409.6678445229669,0.5168088371256626,Vulpes_lagopus,canidae,3584.3700000000003,Mixed Strategies,Typically Solitary,Routine Cacheing,0,1,1
RBVM,Vulpes lagopus,Berteaux,OUF anisotropic,1785,0.714285714285714,2019-07-17,n,4.06666666666667,17.6811666217622,0.726528176073431,0.7439198324447022,0.761520054705486,16168725.997285,27427037.5387994,41611604.78423151,18415440.9100072,31238143.884504102,47393718.5405493,13337.791304335102,22839.208784394705,39109.133288630095,169.319660655709,184.325765678509,200.66180006145098,1457122.3994887602,108.442747719705,27450.677508030796,42163.27430106159,72123.8055954286,40.918906005689294,56.909325546337,109.75807541070199,n,dropped,11.47774621212121,0,0.005,0,2.637730008905584,60.47619047619053,0.0939834959923275,Vulpes_lagopus,canidae,3584.3700000000003,Mixed Strategies,Typically Solitary,Routine Cacheing,0,1,1
RMBR,Vulpes lagopus,Berteaux,OUF anisotropic,16830,7,2019-06-19,y,1,484.780086439776,0.8701905827286971,0.8773059256054361,0.884450640536711,18266509.195356105,20008180.737849597,21828023.7853841,14172666.797111798,15523999.4561207,16935984.0263474,7402.357879859601,8146.87888627491,8966.28299588384,260.109109101902,267.35741883024303,274.807713003109,1062979.1236074,186.77246796888798,33237.50572039159,35847.448243499515,39025.605662429596,77.94805327238751,82.77760825762678,89.92674384612779,y,none,12.5285,0.01999999999999998,0.005,0,2.9058278189525346,547.1408163265313,0.6979529327275794,Vulpes_lagopus,canidae,3584.3700000000003,Mixed Strategies,Typically Solitary,Routine Cacheing,0,1,1
RMJJ,Vulpes lagopus,Berteaux,OUF anisotropic,25732,7.42857142857143,2019-06-16,y,1,65.815705164336,0.7965085979511428,0.8019929283073559,0.8074963347413069,24549027.4921588,31753855.977988396,39871619.242942795,20577377.0149725,26616576.414153703,33421011.957460497,51810.37029374351,67055.96823343768,86787.7000343846,60.54787599103249,61.7857851996885,63.0490036233052,1686994.25704335,39.4259682939427,40995.08391749601,51229.494399892406,67917.7171180862,81.67206656998628,98.60250453071089,138.02144304917402,y,none,9.351693143812694,0.17976588628762477,0.005,0,2.653056488332441,436.7668810289408,0.600532259332914,Vulpes_lagopus,canidae,3584.3700000000003,Mixed Strategies,Typically Solitary,Routine Cacheing,0,1,1
RVJO,Vulpes lagopus,Berteaux,OUF anisotropic,42940,61.1428571428571,2018-06-05,y,1,609.6339853235521,1.08597942245157,1.09168621681303,1.09740817270706,14834303.659534197,16086048.563451402,17387771.4889429,11900231.442695899,12904394.118997598,13948649.679834599,12691.5974994319,13776.879505401399,14954.965985554198,80.480505424676707,81.81317832485219,83.16791889283729,854607.1243717319,71.2392693921209,33214.16654881359,35392.7621889949,38039.9053799062,92.7024709430701,97.07140093641608,103.740106356257,y,none,9.294999999999998,0.1599999999999999,0.005,0,2.8942054152847776,1084.3636363636365,1.452066199346022,Vulpes_lagopus,canidae,3584.3700000000003,Mixed Strategies,Typically Solitary,Routine Cacheing,0,1,1
VJOO,Vulpes lagopus,Berteaux,OUF anisotropic,19287,5.714285714285709,2019-05-30,y,1,116.882582244247,0.95753564556239,0.964622449603533,0.971735742810492,17395163.750802398,21035464.955894597,25016475.7613001,14061770.1003133,17004489.0867637,20222628.3072061,22516.803160893,27257.3078035475,32995.8397463675,67.85918197883419,69.38331921473399,70.94168902235242,1117555.8835887501,53.3360293973207,30046.407704587502,36254.0266690365,44534.84614126,64.20149166925832,77.29455692628251,98.07590243444997,y,none,12.265625,0.04629629629629631,0.005,0,3.181616070626796,1096.1714285714286,1.3589646487008955,Vulpes_lagopus,canidae,3584.3700000000003,Mixed Strategies,Typically Solitary,Routine Cacheing,0,1,1
VORB,Vulpes lagopus,Berteaux,OUF anisotropic,9082,3.85714285714286,2019-07-11,y,1,100.98245726631701,0.8299792095805412,0.8387437195749281,0.847554899546646,31742326.9546802,38971494.0791264,46931195.825913005,25893142.622790303,31790185.258150004,38283146.3085064,17766.800959884797,21893.2439449533,26978.0773429872,204.637847700728,212.15789312138796,219.95428567804598,2070447.34174832,141.64675627027597,42186.77334320499,52574.85629632961,66387.57953631031,68.7334044784699,86.94870734894761,115.12404652359098,n,dropped,10.649739583333334,0,0.005,0,2.838528084928972,376.01428571428585,0.4608749909060341,Vulpes_lagopus,canidae,3584.3700000000003,Mixed Strategies,Typically Solitary,Routine Cacheing,0,1,1
L1,Canis latrans,Clark,OUF anisotropic,5472,92.71428571428571,2016-08-07,n,117.233333333333,1255.74514424197,0.23770879714506105,0.28154627469788507,0.32914307528787407,23764691.9840269,25135882.4933591,26544988.5966327,19540618.1955433,20668085.3739196,21826728.8092979,32818.81931839771,35450.634405902296,38293.5006768031,509.50847058027097,763.4528554755449,1143.96579485706,1335399.6894552703,169.58394798369704,42317.430586308605,44458.053157648006,46310.35113984811,91.6432076767904,95.6314266565955,98.25790394126503,y,none,53.65934065934066,51.15384615384614,0.2488357790491797,0.8740054805847731,9.598586329392024,7064.277472527472,0.931175003339956,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
L11,Canis latrans,Clark,OUF anisotropic,691,38.85714285714289,2017-08-29,n,29.4166666666667,363.524672098035,0.196296216261678,0.250994539464206,0.31249807371880506,17144429.211023398,19052909.9535673,21060654.643473897,16630821.4601368,18482128.499799,20429725.766782,24167.031333957697,28452.471854473202,33497.831961349904,513.970057497207,936.718949435467,1707.18581254367,1012228.23753792,182.55085693022102,34746.629359169696,39281.4005327151,44572.136109930296,72.595827855973,83.48759331634211,97.24434581654639,y,none,63.81684027777777,43.958333333333336,0.1768692433834076,0.8698152597579693,8.90988403558731,6656.381944444444,0.9369779651363692,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
L12,Canis latrans,Clark,OUF anisotropic,1013,19.142857142857103,2018-04-10,n,29.6666666666667,38.90347766621169,0.22829368312340803,0.237174730405576,0.24622760929173002,502298662.47564197,706695198.126151,945438275.1644539,466623643.01597196,656503217.082546,878289920.243154,153297.220833786,220710.80933927099,317770.02279782796,4143.140414458921,4771.87978457893,5496.033057196509,37544754.928199805,900.9642991965989,178640.44596526903,233154.05138614296,309742.6844438491,68.39003855099938,82.80357241712828,109.23560473052099,y,2,70.0735640954492,55.036625971143025,0.231710307860636,0.7767584911311256,9.448317079330398,6908.304384017753,0.9407473968943532,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
